160423_video_above,1282,0.0,0.767,0.239,0.998,1,27
160423_video_above,1283,0.328,0.223,0.622,0.535,1,14
160423_video_above,1283,0.037,0.277,0.281,0.6,1,20
160423_video_above,1283,0.5,0.008,0.802,0.431,1,21
160423_video_above,1283,0.241,0.54,0.525,1.0,13,25
160423_video_above,1283,0.319,0.383,0.627,0.71,1,26
160423_video_above,1283,0.0,0.748,0.239,1.0,1,27
160423_video_above,1284,0.364,0.225,0.623,0.665,1,14
160423_video_above,1284,0.055,0.181,0.314,0.615,1,20
160423_video_above,1284,0.495,0.008,0.797,0.433,1,21
160423_video_above,1284,0.242,0.533,0.522,1.0,13,25
160423_video_above,1284,0.0,0.844,0.258,1.0,1,27
160423_video_above,1285,0.356,0.225,0.622,0.69,1,14
160423_video_above,1285,0.061,0.258,0.312,0.61,1,20
160423_video_above,1285,0.491,0.006,0.794,0.435,1,21
160423_video_above,1285,0.227,0.498,0.516,0.998,13,25
160423_video_above,1285,0.003,0.756,0.263,0.985,1,27
160423_video_above,1286,0.378,0.227,0.622,0.702,1,14
160423_video_above,1286,0.07,0.306,0.319,0.615,1,20
160423_video_above,1286,0.486,0.006,0.789,0.438,1,21
160423_video_above,1286,0.244,0.5,0.517,0.998,13,25
160423_video_above,1286,0.006,0.667,0.267,0.971,1,27
160423_video_above,1287,0.375,0.229,0.622,0.706,1,14
160423_video_above,1287,0.083,0.308,0.331,0.613,1,20
160423_video_above,1287,0.48,0.006,0.786,0.44,1,21
160423_video_above,1287,0.256,0.573,0.514,0.998,13,25
160423_video_above,1287,0.052,0.619,0.3,0.942,1,27
160423_video_above,1288,0.381,0.292,0.622,0.706,1,14
160423_video_above,1288,0.089,0.194,0.359,0.615,1,20
160423_video_above,1288,0.475,0.004,0.781,0.442,1,21
160423_video_above,1288,0.259,0.604,0.516,1.0,13,25
160423_video_above,1288,0.073,0.527,0.353,0.917,1,27
160423_video_above,1289,0.347,0.344,0.62,0.713,1,14
160423_video_above,1289,0.092,0.156,0.367,0.608,1,20
160423_video_above,1289,0.47,0.004,0.778,0.444,1,21
160423_video_above,1289,0.264,0.533,0.522,0.998,13,25
160423_video_above,1289,0.083,0.544,0.344,0.902,1,27
160423_video_above,1289,0.311,0.231,0.619,0.515,1,28
160423_video_above,1290,0.378,0.35,0.627,0.738,1,14
160423_video_above,1290,0.077,0.242,0.339,0.598,1,20
160423_video_above,1290,0.466,0.002,0.773,0.446,1,21
160423_video_above,1290,0.264,0.571,0.516,0.998,13,25
160423_video_above,1290,0.086,0.558,0.341,0.898,1,27
160423_video_above,1290,0.338,0.231,0.62,0.442,1,28
160423_video_above,1291,0.291,0.348,0.614,0.798,1,14
160423_video_above,1291,0.053,0.296,0.327,0.59,1,20
160423_video_above,1291,0.461,0.002,0.77,0.448,1,21
160423_video_above,1291,0.264,0.635,0.52,1.0,13,25
160423_video_above,1291,0.062,0.588,0.322,0.898,1,27
160423_video_above,1291,0.289,0.229,0.62,0.419,1,28
160423_video_above,1292,0.15,0.375,0.613,0.787,1,14
160423_video_above,1292,0.044,0.163,0.333,0.59,1,20
160423_video_above,1292,0.456,0.002,0.766,0.448,1,21
160423_video_above,1292,0.264,0.637,0.531,0.998,13,25
160423_video_above,1292,0.044,0.604,0.291,0.898,1,27
160423_video_above,1292,0.303,0.217,0.622,0.438,1,28
160423_video_above,1293,0.212,0.377,0.608,0.758,1,14
160423_video_above,1293,0.039,0.258,0.311,0.596,1,20
160423_video_above,1293,0.452,0.0,0.761,0.45,1,21
160423_video_above,1293,0.253,0.544,0.519,1.0,13,25
160423_video_above,1293,0.023,0.621,0.258,0.9,1,27
160423_video_above,1293,0.317,0.206,0.623,0.456,1,28
160423_video_above,1294,0.267,0.285,0.652,0.721,1,14
160423_video_above,1294,0.055,0.317,0.294,0.621,1,20
160423_video_above,1294,0.447,0.0,0.758,0.452,1,21
160423_video_above,1294,0.259,0.588,0.527,1.0,13,25
160423_video_above,1294,0.008,0.625,0.253,0.898,1,27
160423_video_above,1294,0.331,0.194,0.625,0.473,1,28
160423_video_above,1295,0.252,0.271,0.633,0.731,1,14
160423_video_above,1295,0.062,0.181,0.323,0.621,1,20
160423_video_above,1295,0.442,0.0,0.753,0.454,1,21
160423_video_above,1295,0.253,0.473,0.523,0.998,13,25
160423_video_above,1295,0.003,0.619,0.241,0.902,1,27
160423_video_above,1295,0.347,0.181,0.627,0.492,1,28
160423_video_above,1296,0.237,0.258,0.613,0.742,1,14
160423_video_above,1296,0.066,0.269,0.316,0.615,1,20
160423_video_above,1296,0.441,0.0,0.719,0.371,1,21
160423_video_above,1296,0.255,0.504,0.52,0.998,13,25
160423_video_above,1296,0.002,0.637,0.236,0.902,1,27
160423_video_above,1296,0.392,0.156,0.637,0.483,1,28
160423_video_above,1297,0.222,0.244,0.592,0.754,1,14
160423_video_above,1297,0.08,0.333,0.311,0.615,1,20
160423_video_above,1297,0.411,0.0,0.705,0.296,1,21
160423_video_above,1297,0.258,0.542,0.519,0.998,13,25
160423_video_above,1297,0.003,0.617,0.236,0.904,1,27
160423_video_above,1297,0.414,0.138,0.666,0.483,1,28
160423_video_above,1298,0.206,0.231,0.573,0.765,1,14
160423_video_above,1298,0.084,0.352,0.317,0.627,1,20
160423_video_above,1298,0.417,0.0,0.705,0.271,1,21
160423_video_above,1298,0.263,0.579,0.517,0.998,13,25
160423_video_above,1298,0.045,0.625,0.273,0.912,1,27
160423_video_above,1298,0.372,0.142,0.666,0.477,1,28
160423_video_above,1299,0.192,0.217,0.553,0.775,1,14
160423_video_above,1299,0.073,0.35,0.311,0.615,1,20
160423_video_above,1299,0.422,0.0,0.703,0.248,1,21
160423_video_above,1299,0.266,0.606,0.517,0.996,13,25
160423_video_above,1299,0.067,0.598,0.317,0.9,1,27
160423_video_above,1299,0.403,0.144,0.664,0.485,1,28
160423_video_above,1300,0.177,0.204,0.533,0.785,1,14
160423_video_above,1300,0.025,0.344,0.255,0.596,1,20
160423_video_above,1300,0.43,0.0,0.705,0.25,1,21
160423_video_above,1300,0.266,0.615,0.516,0.996,13,25
160423_video_above,1300,0.081,0.583,0.32,0.896,17,27
160423_video_above,1300,0.416,0.148,0.678,0.485,1,28
160423_video_above,1301,0.177,0.198,0.525,0.819,1,14
160423_video_above,1301,0.022,0.335,0.241,0.615,1,20
160423_video_above,1301,0.431,0,0.703,0.248,1,21
160423_video_above,1301,0.266,0.619,0.516,0.996,13,25
160423_video_above,1301,0.087,0.588,0.334,0.898,17,27
160423_video_above,1301,0.416,0.125,0.672,0.487,1,28
160423_video_above,1302,0.175,0.181,0.519,0.675,1,14
160423_video_above,1302,0.031,0.333,0.263,0.598,1,20
160423_video_above,1302,0.438,0.0,0.703,0.248,1,21
160423_video_above,1302,0.266,0.619,0.516,0.996,13,25
160423_video_above,1302,0.091,0.59,0.338,0.896,17,27
160423_video_above,1302,0.431,0.115,0.681,0.496,1,28
160423_video_above,1303,0.175,0.192,0.514,0.715,1,14
160423_video_above,1303,0.044,0.335,0.28,0.588,1,20
160423_video_above,1303,0.444,0.0,0.703,0.252,1,21
160423_video_above,1303,0.266,0.619,0.514,0.996,13,25
160423_video_above,1303,0.089,0.598,0.334,0.894,17,27
160423_video_above,1303,0.417,0.121,0.684,0.554,1,28
160423_video_above,1304,0.177,0.169,0.517,0.8,1,14
160423_video_above,1304,0.044,0.327,0.295,0.585,1,20
160423_video_above,1304,0.406,0.0,0.711,0.258,1,21
160423_video_above,1304,0.266,0.621,0.514,0.996,13,25
160423_video_above,1304,0.089,0.608,0.334,0.9,17,27
160423_video_above,1304,0.436,0.138,0.694,0.542,1,28
160423_video_above,1305,0.178,0.171,0.498,0.669,1,14
160423_video_above,1305,0.047,0.321,0.298,0.6,1,20
160423_video_above,1305,0.383,0.0,0.709,0.271,1,21
160423_video_above,1305,0.267,0.617,0.516,0.998,13,25
160423_video_above,1305,0.087,0.6,0.338,0.912,17,27
160423_video_above,1305,0.388,0.127,0.684,0.537,1,28
160423_video_above,1306,0.18,0.167,0.506,0.698,1,14
160423_video_above,1306,0.048,0.317,0.302,0.6,1,20
160423_video_above,1306,0.372,0.0,0.711,0.285,1,21
160423_video_above,1306,0.269,0.623,0.512,0.996,13,25
160423_video_above,1306,0.073,0.61,0.336,0.908,17,27
160423_video_above,1306,0.375,0.144,0.691,0.567,1,28
160423_video_above,1307,0.181,0.16,0.516,0.725,1,14
160423_video_above,1307,0.048,0.317,0.305,0.606,1,20
160423_video_above,1307,0.386,0.0,0.719,0.279,1,21
160423_video_above,1307,0.27,0.623,0.514,0.998,13,25
160423_video_above,1307,0.08,0.598,0.338,0.912,17,27
160423_video_above,1307,0.367,0.127,0.698,0.537,1,28
160423_video_above,1308,0.181,0.177,0.5,0.644,1,14
160423_video_above,1308,0.047,0.317,0.298,0.617,1,20
160423_video_above,1308,0.384,0.002,0.714,0.294,1,21
160423_video_above,1308,0.267,0.623,0.516,0.998,13,25
160423_video_above,1308,0.083,0.6,0.341,0.908,17,27
160423_video_above,1308,0.356,0.1,0.678,0.546,1,28
160423_video_above,1309,0.178,0.185,0.506,0.585,1,14
160423_video_above,1309,0.047,0.321,0.297,0.615,1,20
160423_video_above,1309,0.384,0.008,0.709,0.308,1,21
160423_video_above,1309,0.267,0.619,0.512,0.998,13,25
160423_video_above,1309,0.084,0.6,0.344,0.904,17,27
160423_video_above,1309,0.381,0.09,0.697,0.512,1,28
160423_video_above,1310,0.175,0.181,0.498,0.585,1,14
160423_video_above,1310,0.047,0.317,0.306,0.615,1,20
160423_video_above,1310,0.383,0.013,0.705,0.321,1,21
160423_video_above,1310,0.263,0.613,0.512,0.998,13,25
160423_video_above,1310,0.084,0.602,0.342,0.902,17,27
160423_video_above,1310,0.405,0.081,0.716,0.479,1,28
160423_video_above,1311,0.172,0.177,0.492,0.585,1,14
160423_video_above,1311,0.047,0.31,0.316,0.613,1,20
160423_video_above,1311,0.381,0.019,0.702,0.335,1,21
160423_video_above,1311,0.264,0.613,0.517,0.998,13,25
160423_video_above,1311,0.081,0.596,0.338,0.904,17,27
160423_video_above,1311,0.442,0.117,0.745,0.442,1,28
160423_video_above,1311,0.323,0.408,0.622,0.798,1,29
160423_video_above,1312,0.167,0.175,0.486,0.585,1,14
160423_video_above,1312,0.047,0.319,0.309,0.606,1,20
160423_video_above,1312,0.38,0.023,0.697,0.35,1,21
160423_video_above,1312,0.263,0.631,0.52,0.998,13,25
160423_video_above,1312,0.072,0.604,0.334,0.908,17,27
160423_video_above,1312,0.45,0.15,0.72,0.431,1,28
160423_video_above,1312,0.314,0.404,0.614,0.796,1,29
160423_video_above,1313,0.164,0.171,0.478,0.585,1,14
160423_video_above,1313,0.047,0.321,0.308,0.61,1,20
160423_video_above,1313,0.38,0.027,0.692,0.365,1,21
160423_video_above,1313,0.264,0.66,0.512,0.998,13,25
160423_video_above,1313,0.047,0.583,0.334,0.906,17,27
160423_video_above,1313,0.505,0.135,0.775,0.41,1,28
160423_video_above,1313,0.316,0.402,0.611,0.792,1,29
160423_video_above,1314,0.161,0.167,0.472,0.585,1,14
160423_video_above,1314,0.047,0.323,0.306,0.608,1,20
160423_video_above,1314,0.378,0.033,0.688,0.377,1,21
160423_video_above,1314,0.266,0.654,0.52,0.998,13,25
160423_video_above,1314,0.039,0.581,0.339,0.904,17,27
160423_video_above,1314,0.509,0.119,0.825,0.433,1,28
160423_video_above,1314,0.33,0.396,0.611,0.783,1,29
160423_video_above,1315,0.156,0.165,0.466,0.585,1,14
160423_video_above,1315,0.047,0.325,0.305,0.606,1,20
160423_video_above,1315,0.377,0.037,0.683,0.392,1,21
160423_video_above,1315,0.266,0.637,0.517,0.998,13,25
160423_video_above,1315,0.039,0.592,0.341,0.904,17,27
160423_video_above,1315,0.517,0.119,0.808,0.431,1,28
160423_video_above,1315,0.32,0.377,0.611,0.777,1,29
160423_video_above,1316,0.153,0.16,0.458,0.585,1,14
160423_video_above,1316,0.045,0.323,0.305,0.608,1,20
160423_video_above,1316,0.377,0.042,0.678,0.406,1,21
160423_video_above,1316,0.267,0.646,0.52,0.998,13,25
160423_video_above,1316,0.037,0.585,0.341,0.902,17,27
160423_video_above,1316,0.541,0.056,0.872,0.444,1,28
160423_video_above,1316,0.311,0.388,0.609,0.777,1,29
160423_video_above,1317,0.15,0.156,0.452,0.585,1,14
160423_video_above,1317,0.047,0.321,0.303,0.604,1,20
160423_video_above,1317,0.375,0.048,0.675,0.421,1,21
160423_video_above,1317,0.267,0.662,0.523,0.998,13,25
160423_video_above,1317,0.037,0.585,0.336,0.902,17,27
160423_video_above,1317,0.492,0.042,0.85,0.438,1,28
160423_video_above,1317,0.306,0.398,0.606,0.785,1,29
160423_video_above,1318,0.147,0.154,0.445,0.585,1,14
160423_video_above,1318,0.047,0.321,0.303,0.606,1,20
160423_video_above,1318,0.373,0.052,0.67,0.433,1,21
160423_video_above,1318,0.266,0.65,0.523,0.998,13,25
160423_video_above,1318,0.039,0.573,0.339,0.902,17,27
160423_video_above,1318,0.467,0.092,0.739,0.456,1,28
160423_video_above,1318,0.302,0.388,0.608,0.792,1,29
160423_video_above,1319,0.142,0.15,0.438,0.585,1,14
160423_video_above,1319,0.047,0.317,0.303,0.606,1,20
160423_video_above,1319,0.372,0.058,0.666,0.448,1,21
160423_video_above,1319,0.264,0.61,0.523,0.998,1,25
160423_video_above,1319,0.037,0.565,0.328,0.902,17,27
160423_video_above,1319,0.392,0.121,0.659,0.479,1,28
160423_video_above,1319,0.312,0.415,0.606,0.792,1,29
160423_video_above,1320,0.139,0.146,0.431,0.585,1,14
160423_video_above,1320,0.028,0.292,0.272,0.596,1,20
160423_video_above,1320,0.372,0.062,0.661,0.463,1,21
160423_video_above,1320,0.267,0.515,0.58,1.0,1,25
160423_video_above,1320,0.039,0.583,0.323,0.902,17,27
160423_video_above,1320,0.405,0.144,0.719,0.527,1,28
160423_video_above,1320,0.311,0.41,0.606,0.802,1,29
160423_video_above,1321,0.136,0.144,0.425,0.585,1,14
160423_video_above,1321,0.013,0.281,0.256,0.592,1,20
160423_video_above,1321,0.37,0.067,0.656,0.477,1,21
160423_video_above,1321,0.264,0.471,0.603,0.998,1,25
160423_video_above,1321,0.037,0.594,0.317,0.902,17,27
160423_video_above,1321,0.466,0.21,0.828,0.665,1,28
160423_video_above,1321,0.309,0.404,0.608,0.812,1,29
160423_video_above,1322,0.131,0.14,0.417,0.583,1,14
160423_video_above,1322,0.033,0.302,0.303,0.6,1,20
160423_video_above,1322,0.369,0.073,0.653,0.49,1,21
160423_video_above,1322,0.283,0.433,0.614,0.971,1,25
160423_video_above,1322,0.039,0.575,0.317,0.902,17,27
160423_video_above,1322,0.466,0.2,0.795,0.6,1,28
160423_video_above,1322,0.308,0.4,0.609,0.825,1,29
160423_video_above,1323,0.128,0.135,0.411,0.583,1,14
160423_video_above,1323,0.052,0.319,0.317,0.615,1,20
160423_video_above,1323,0.369,0.077,0.648,0.504,1,21
160423_video_above,1323,0.27,0.562,0.558,0.988,1,25
160423_video_above,1323,0.044,0.579,0.317,0.904,17,27
160423_video_above,1323,0.306,0.396,0.611,0.835,1,29
160423_video_above,1324,0.125,0.133,0.405,0.583,1,14
160423_video_above,1324,0.083,0.352,0.322,0.633,1,20
160423_video_above,1324,0.37,0.121,0.664,0.506,1,21
160423_video_above,1324,0.266,0.625,0.541,0.996,13,25
160423_video_above,1324,0.056,0.537,0.344,0.904,17,27
160423_video_above,1324,0.314,0.406,0.611,0.794,1,29
160423_video_above,1325,0.12,0.129,0.397,0.583,1,14
160423_video_above,1325,0.061,0.279,0.295,0.613,1,20
160423_video_above,1325,0.383,0.102,0.655,0.506,1,21
160423_video_above,1325,0.267,0.6,0.53,0.998,1,25
160423_video_above,1325,0.067,0.579,0.327,0.906,17,27
160423_video_above,1325,0.314,0.415,0.611,0.777,1,29
160423_video_above,1326,0.117,0.125,0.391,0.583,1,14
160423_video_above,1326,0.02,0.302,0.261,0.625,1,20
160423_video_above,1326,0.38,0.098,0.652,0.502,1,21
160423_video_above,1326,0.266,0.619,0.528,0.998,1,25
160423_video_above,1326,0.072,0.596,0.322,0.902,17,27
160423_video_above,1326,0.317,0.425,0.611,0.787,1,29
160423_video_above,1327,0.114,0.123,0.383,0.583,1,14
160423_video_above,1327,0.006,0.34,0.248,0.665,1,20
160423_video_above,1327,0.372,0.123,0.648,0.506,1,21
160423_video_above,1327,0.267,0.617,0.52,0.998,1,25
160423_video_above,1327,0.072,0.602,0.331,0.902,17,27
160423_video_above,1327,0.319,0.412,0.611,0.804,1,29
160423_video_above,1328,0.109,0.119,0.377,0.583,1,14
160423_video_above,1328,0.005,0.342,0.25,0.66,1,20
160423_video_above,1328,0.366,0.144,0.645,0.504,1,21
160423_video_above,1328,0.263,0.606,0.519,1.0,1,25
160423_video_above,1328,0.081,0.608,0.342,0.904,17,27
160423_video_above,1328,0.316,0.412,0.611,0.806,1,29
160423_video_above,1329,0.106,0.117,0.37,0.583,1,14
160423_video_above,1329,0.005,0.344,0.253,0.656,1,20
160423_video_above,1329,0.375,0.16,0.647,0.5,1,21
160423_video_above,1329,0.264,0.596,0.514,1.0,1,25
160423_video_above,1329,0.083,0.61,0.338,0.91,17,27
160423_video_above,1329,0.322,0.373,0.614,0.804,1,29
160423_video_above,1330,0.103,0.113,0.362,0.583,1,14
160423_video_above,1330,0.005,0.346,0.256,0.652,1,20
160423_video_above,1330,0.383,0.173,0.647,0.498,1,21
160423_video_above,1330,0.261,0.621,0.519,0.998,13,25
160423_video_above,1330,0.07,0.548,0.358,0.892,17,27
160423_video_above,1330,0.308,0.388,0.609,0.823,1,29
160423_video_above,1331,0.1,0.108,0.356,0.583,1,14
160423_video_above,1331,0.003,0.348,0.258,0.646,1,20
160423_video_above,1331,0.373,0.169,0.647,0.498,1,21
160423_video_above,1331,0.263,0.644,0.517,0.998,13,25
160423_video_above,1331,0.067,0.562,0.355,0.881,17,27
160423_video_above,1331,0.277,0.369,0.606,0.838,1,29
160423_video_above,1332,0.095,0.106,0.35,0.583,1,14
160423_video_above,1332,0.003,0.35,0.261,0.642,1,20
160423_video_above,1332,0.375,0.167,0.647,0.496,1,21
160423_video_above,1332,0.264,0.654,0.527,0.998,1,25
160423_video_above,1332,0.069,0.571,0.342,0.881,17,27
160423_video_above,1332,0.269,0.348,0.609,0.84,1,29
160423_video_above,1333,0.092,0.102,0.342,0.583,1,14
160423_video_above,1333,0.002,0.352,0.263,0.637,1,20
160423_video_above,1333,0.37,0.158,0.648,0.496,1,21
160423_video_above,1333,0.266,0.64,0.537,1.0,1,25
160423_video_above,1333,0.064,0.575,0.336,0.881,17,27
160423_video_above,1333,0.269,0.358,0.609,0.825,1,29
160423_video_above,1334,0.089,0.098,0.336,0.583,1,14
160423_video_above,1334,0.002,0.354,0.266,0.631,1,20
160423_video_above,1334,0.373,0.167,0.647,0.496,1,21
160423_video_above,1334,0.266,0.625,0.534,0.998,1,25
160423_video_above,1334,0.064,0.579,0.334,0.881,17,27
160423_video_above,1334,0.281,0.367,0.613,0.802,1,29
160423_video_above,1335,0.084,0.096,0.33,0.583,1,14
160423_video_above,1335,0.002,0.356,0.267,0.627,1,20
160423_video_above,1335,0.377,0.183,0.647,0.492,1,21
160423_video_above,1335,0.263,0.623,0.531,0.998,1,25
160423_video_above,1335,0.064,0.579,0.333,0.881,17,27
160423_video_above,1335,0.297,0.362,0.611,0.79,1,29
160423_video_above,1336,0.081,0.092,0.322,0.583,1,14
160423_video_above,1336,0.0,0.358,0.27,0.623,1,20
160423_video_above,1336,0.367,0.192,0.645,0.485,1,21
160423_video_above,1336,0.266,0.535,0.541,1.0,1,25
160423_video_above,1336,0.064,0.581,0.331,0.883,17,27
160423_video_above,1336,0.344,0.385,0.675,0.762,1,29
160423_video_above,1337,0.078,0.087,0.316,0.583,1,14
160423_video_above,1337,0.0,0.36,0.273,0.617,1,20
160423_video_above,1337,0.358,0.2,0.645,0.458,1,21
160423_video_above,1337,0.266,0.581,0.531,1.0,1,25
160423_video_above,1337,0.064,0.583,0.331,0.885,17,27
160423_video_above,1337,0.361,0.383,0.664,0.762,1,29
160423_video_above,1338,0.073,0.085,0.309,0.583,1,14
160423_video_above,1338,0.0,0.356,0.269,0.619,1,20
160423_video_above,1338,0.358,0.2,0.645,0.458,1,21
160423_video_above,1338,0.267,0.604,0.52,0.998,13,25
160423_video_above,1338,0.066,0.581,0.331,0.885,17,27
160423_video_above,1338,0.358,0.394,0.658,0.785,1,29
160423_video_above,1339,0.066,0.212,0.3,0.594,1,14
160423_video_above,1339,0.0,0.352,0.266,0.619,1,20
160423_video_above,1339,0.37,0.198,0.645,0.465,1,21
160423_video_above,1339,0.266,0.615,0.517,0.998,13,25
160423_video_above,1339,0.062,0.583,0.328,0.883,17,27
160423_video_above,1339,0.37,0.398,0.658,0.794,1,29
160423_video_above,1340,0.062,0.206,0.303,0.594,1,14
160423_video_above,1340,0.0,0.348,0.263,0.619,1,20
160423_video_above,1340,0.373,0.196,0.647,0.465,1,21
160423_video_above,1340,0.269,0.617,0.512,1.0,13,25
160423_video_above,1340,0.05,0.608,0.298,0.885,1,27
160423_video_above,1340,0.392,0.41,0.664,0.806,1,29
160423_video_above,1341,0.067,0.123,0.316,0.565,1,14
160423_video_above,1341,0.0,0.342,0.259,0.619,1,20
160423_video_above,1341,0.38,0.198,0.648,0.467,1,21
160423_video_above,1341,0.27,0.621,0.511,1.0,13,25
160423_video_above,1341,0.053,0.631,0.277,0.91,1,27
160423_video_above,1341,0.384,0.412,0.669,0.815,1,29
160423_video_above,1342,0.061,0.1,0.303,0.562,1,14
160423_video_above,1342,0.0,0.338,0.255,0.619,1,20
160423_video_above,1342,0.369,0.169,0.647,0.5,1,21
160423_video_above,1342,0.27,0.625,0.511,1.0,13,25
160423_video_above,1342,0.047,0.633,0.263,0.938,1,27
160423_video_above,1342,0.377,0.429,0.653,0.81,1,29
160423_video_above,1343,0.062,0.144,0.298,0.562,1,14
160423_video_above,1343,0.0,0.333,0.252,0.619,1,20
160423_video_above,1343,0.394,0.104,0.681,0.533,1,21
160423_video_above,1343,0.272,0.49,0.58,1.0,1,25
160423_video_above,1343,0.037,0.64,0.264,0.929,1,27
160423_video_above,1343,0.38,0.429,0.653,0.81,1,29
160423_video_above,1344,0.019,0.046,0.289,0.546,1,14
160423_video_above,1344,0.0,0.329,0.248,0.619,1,20
160423_video_above,1344,0.375,0.135,0.675,0.527,1,21
160423_video_above,1344,0.273,0.425,0.603,0.95,1,25
160423_video_above,1344,0.03,0.64,0.258,0.977,1,27
160423_video_above,1344,0.384,0.427,0.653,0.808,1,29
160423_video_above,1345,0.028,0.05,0.292,0.542,1,14
160423_video_above,1345,0.0,0.325,0.245,0.619,1,20
160423_video_above,1345,0.4,0.165,0.678,0.523,1,21
160423_video_above,1345,0.272,0.379,0.616,0.865,1,25
160423_video_above,1345,0.03,0.642,0.27,0.944,1,27
160423_video_above,1345,0.388,0.427,0.653,0.806,1,29
160423_video_above,1346,0.036,0.052,0.294,0.537,1,14
160423_video_above,1346,0.0,0.321,0.241,0.619,1,20
160423_video_above,1346,0.42,0.173,0.72,0.51,1,21
160423_video_above,1346,0.277,0.354,0.62,0.825,1,25
160423_video_above,1346,0.033,0.621,0.278,0.906,1,27
160423_video_above,1346,0.391,0.427,0.653,0.804,1,29
160423_video_above,1346,0.269,0.675,0.534,1.0,1,30
160423_video_above,1347,0.045,0.056,0.297,0.531,1,14
160423_video_above,1347,0.0,0.315,0.237,0.619,1,20
160423_video_above,1347,0.5,0.152,0.719,0.504,1,21
160423_video_above,1347,0.267,0.375,0.62,0.806,1,25
160423_video_above,1347,0.034,0.619,0.287,0.898,1,27
160423_video_above,1347,0.395,0.427,0.653,0.802,1,29
160423_video_above,1347,0.269,0.683,0.533,1.0,1,30
160423_video_above,1348,0.053,0.058,0.3,0.527,1,14
160423_video_above,1348,0.0,0.31,0.234,0.621,1,20
160423_video_above,1348,0.461,0.156,0.716,0.506,1,21
160423_video_above,1348,0.275,0.39,0.622,0.925,1,25
160423_video_above,1348,0.052,0.608,0.287,0.9,1,27
160423_video_above,1348,0.398,0.427,0.653,0.802,1,29
160423_video_above,1348,0.267,0.675,0.525,1.0,1,30
160423_video_above,1349,0.062,0.062,0.302,0.523,1,14
160423_video_above,1349,0.0,0.306,0.231,0.621,1,20
160423_video_above,1349,0.453,0.158,0.72,0.508,1,21
160423_video_above,1349,0.277,0.394,0.622,0.971,1,25
160423_video_above,1349,0.045,0.619,0.272,0.902,1,27
160423_video_above,1349,0.403,0.427,0.653,0.8,1,29
160423_video_above,1349,0.267,0.656,0.528,0.998,1,30
160423_video_above,1350,0.072,0.065,0.305,0.519,1,14
160423_video_above,1350,0.0,0.302,0.227,0.621,1,20
160423_video_above,1350,0.434,0.175,0.689,0.515,1,21
160423_video_above,1350,0.28,0.385,0.622,0.983,1,25
160423_video_above,1350,0.039,0.642,0.27,0.915,1,27
160423_video_above,1350,0.406,0.425,0.653,0.798,1,29
160423_video_above,1350,0.266,0.65,0.527,0.998,1,30
160423_video_above,1351,0.08,0.069,0.306,0.512,1,14
160423_video_above,1351,0.0,0.298,0.223,0.621,1,20
160423_video_above,1351,0.384,0.206,0.658,0.531,1,21
160423_video_above,1351,0.298,0.402,0.623,0.875,1,25
160423_video_above,1351,0.036,0.644,0.27,0.925,1,27
160423_video_above,1351,0.409,0.425,0.653,0.796,1,29
160423_video_above,1351,0.267,0.654,0.527,0.998,1,30
160423_video_above,1352,0.089,0.071,0.309,0.508,1,14
160423_video_above,1352,0.0,0.292,0.22,0.621,1,20
160423_video_above,1352,0.381,0.231,0.647,0.519,1,21
160423_video_above,1352,0.308,0.383,0.636,0.863,1,25
160423_video_above,1352,0.037,0.637,0.264,0.95,1,27
